language,item_type,text,pronunciation,vietnamese_meaning,example,example_vietnamese,topic,situation,difficulty,frequency_level,notes
zh,VOCABULARY,进展,jìnzhǎn,tiến triển,你喜欢这个进展吗？,Bạn thích tiến triển này không?,Work,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,经费,jīngfèi,kinh phí,这个经费很重要。,Kinh phí này rất quan trọng.,Finance,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,经历,jīnglì,trải nghiệm,我们谈谈这个经历吧。,Chúng ta nói về trải nghiệm này nhé.,Daily Life,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,精彩,jīngcǎi,đặc sắc,这个非常精彩。,Cái này vô cùng đặc sắc.,Media,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,精确,jīngquè,chính xác,这个很精确。,Cái này rất chính xác.,Education,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,景点,jǐngdiǎn,điểm tham quan,这个景点很重要。,Điểm tham quan này rất quan trọng.,Travel,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,警告,jǐnggào,cảnh cáo,我们一起警告吧。,Chúng ta cùng cảnh cáo nhé.,Emergency,,Advanced,Low,verb - common verb
zh,VOCABULARY,竞赛,jìngsài,cuộc thi,这个竞赛很重要。,Cuộc thi này rất quan trọng.,Daily Life,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,纠正,jiūzhèng,sửa sai,你纠正吗？,Bạn sửa sai không?,Education,,Advanced,Low,verb - common verb
zh,VOCABULARY,酒店,jiǔdiàn,khách sạn,我们谈谈这个酒店吧。,Chúng ta nói về khách sạn này nhé.,Travel,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,举办,jǔbàn,tổ chức,你举办吗？,Bạn tổ chức không?,Social,,Advanced,Low,verb - common verb
zh,VOCABULARY,巨人,jùrén,người khổng lồ,你喜欢这个巨人吗？,Bạn thích người khổng lồ này không?,Culture,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,聚会,jùhuì,buổi tụ họp,这个聚会很重要。,Buổi tụ họp này rất quan trọng.,Social,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,捐款,juānkuǎn,quyên tiền,我们一起捐款吧。,Chúng ta cùng quyên tiền nhé.,Society,,Advanced,Low,verb - common verb
zh,VOCABULARY,决策,juécè,quyết sách,我们谈谈这个决策吧。,Chúng ta nói về quyết sách này nhé.,Business,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,均衡,jūnhéng,cân đối,这个很均衡。,Cái này rất cân đối.,Health,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,开幕,kāimù,khai mạc,我想开幕。,Tôi muốn khai mạc.,Culture,,Advanced,Low,verb - common verb
zh,VOCABULARY,抗议,kàngyì,phản đối,我们一起抗议吧。,Chúng ta cùng phản đối nhé.,Society,,Advanced,Low,verb - common verb
zh,VOCABULARY,考核,kǎohé,"đánh giá, sát hạch",你考核吗？,Bạn đánh giá không?,Work,,Advanced,Low,verb - common verb
zh,VOCABULARY,可持续,kěchíxù,bền vững,这个非常可持续。,Cái này vô cùng bền vững.,Environment,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,课题,kètí,đề tài,你喜欢这个课题吗？,Bạn thích đề tài này không?,Education,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,空气,kōngqì,không khí,这个空气很重要。,Không khí này rất quan trọng.,Environment,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,库存,kùcún,hàng tồn kho,我们谈谈这个库存吧。,Chúng ta nói về hàng tồn kho này nhé.,Business,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,快递,kuàidì,chuyển phát nhanh,我们谈谈这个快递吧。,Chúng ta nói về chuyển phát nhanh này nhé.,Service,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,宽带,kuāndài,băng thông rộng,这个宽带很重要。,Băng thông rộng này rất quan trọng.,Technology,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,矿泉水,kuàngquánshuǐ,nước khoáng,我们谈谈这个矿泉水吧。,Chúng ta nói về nước khoáng này nhé.,Food,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,扩展,kuòzhǎn,mở rộng,我们一起扩展吧。,Chúng ta cùng mở rộng nhé.,Business,,Advanced,Low,verb - common verb
zh,VOCABULARY,浪漫,làngmàn,lãng mạn,这个非常浪漫。,Cái này vô cùng lãng mạn.,Relationship,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,劳累,láolèi,mệt nhọc,这个很劳累。,Cái này rất mệt nhọc.,Health,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,理财,lǐcái,quản lý tài chính,你理财吗？,Bạn quản lý tài chính không?,Finance,,Advanced,Low,verb - common verb
zh,VOCABULARY,理解,lǐjiě,thấu hiểu,你理解吗？,Bạn thấu hiểu không?,Communication,,Advanced,Low,verb - common verb
zh,VOCABULARY,理智,lǐzhì,lý trí,这个非常理智。,Cái này vô cùng lý trí.,Emotion,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,利息,lìxī,tiền lãi,这个利息很重要。,Tiền lãi này rất quan trọng.,Finance,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,连锁,liánsuǒ,chuỗi (cửa hàng),我们谈谈这个连锁吧。,Chúng ta nói về chuỗi (cửa hàng) này nhé.,Business,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,两性,liǎngxìng,hai giới,我们谈谈这个两性吧。,Chúng ta nói về hai giới này nhé.,Society,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,流程,liúchéng,quy trình,你喜欢这个流程吗？,Bạn thích quy trình này không?,Work,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,旅程,lǚchéng,hành trình,这个旅程很重要。,Hành trình này rất quan trọng.,Travel,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,绿色,lǜsè,"xanh, thân thiện môi trường",这个非常绿色。,Cái này vô cùng xanh.,Environment,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,梅雨,méiyǔ,mưa dầm,这个梅雨很重要。,Mưa dầm này rất quan trọng.,Weather,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,门票,ménpiào,vé vào cửa,我们谈谈这个门票吧。,Chúng ta nói về vé vào cửa này nhé.,Travel,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,免疫,miǎnyì,miễn dịch,你喜欢这个免疫吗？,Bạn thích miễn dịch này không?,Health,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,民间,mínjiān,dân gian,这个非常民间。,Cái này vô cùng dân gian.,Culture,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,民俗,mínsú,phong tục dân gian,这个民俗很重要。,Phong tục dân gian này rất quan trọng.,Culture,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,明信片,míngxìnpiàn,bưu thiếp,这个明信片很重要。,Bưu thiếp này rất quan trọng.,Communication,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,模式,móshì,mô hình,这个模式很重要。,Mô hình này rất quan trọng.,Business,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,默默,mòmò,lặng lẽ,他默默来。,Anh ấy lặng lẽ đến.,Daily Life,,Advanced,Low,adverb - common adverb
zh,VOCABULARY,耐用,nàiyòng,bền,这个非常耐用。,Cái này vô cùng bền.,Shopping,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,年龄,niánlíng,tuổi,你喜欢这个年龄吗？,Bạn thích tuổi này không?,Daily Life,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,浓厚,nónghòu,"nồng hậu, đậm đà",这个很浓厚。,Cái này rất nồng hậu.,Emotion,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,配方,pèifāng,công thức pha chế,这个配方很重要。,Công thức pha chế này rất quan trọng.,Food,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,配送,pèisòng,giao hàng,你配送吗？,Bạn giao hàng không?,Service,,Advanced,Low,verb - common verb
zh,VOCABULARY,批发,pīfā,bán buôn,我想批发。,Tôi muốn bán buôn.,Business,,Advanced,Low,verb - common verb
zh,VOCABULARY,偏远,piānyuǎn,hẻo lánh,这个非常偏远。,Cái này vô cùng hẻo lánh.,Travel,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,拼搏,pīnbó,nỗ lực hết sức,我们一起拼搏吧。,Chúng ta cùng nỗ lực hết sức nhé.,Work,,Advanced,Low,verb - common verb
zh,VOCABULARY,品尝,pǐncháng,nếm thử,我想品尝。,Tôi muốn nếm thử.,Food,,Advanced,Low,verb - common verb
zh,VOCABULARY,品质,pǐnzhì,phẩm chất,你喜欢这个品质吗？,Bạn thích phẩm chất này không?,Business,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,平台,píngtái,nền tảng,这个平台很重要。,Nền tảng này rất quan trọng.,Technology,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,评估,pínggū,đánh giá,我们一起评估吧。,Chúng ta cùng đánh giá nhé.,Business,,Advanced,Low,verb - common verb
zh,VOCABULARY,普及,pǔjí,phổ cập,我们一起普及吧。,Chúng ta cùng phổ cập nhé.,Education,,Advanced,Low,verb - common verb
zh,VOCABULARY,期限,qīxiàn,kỳ hạn,你喜欢这个期限吗？,Bạn thích kỳ hạn này không?,Work,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,欺骗,qīpiàn,lừa gạt,你欺骗吗？,Bạn lừa gạt không?,Society,,Advanced,Low,verb - common verb
zh,VOCABULARY,启动,qǐdòng,khởi động,我们一起启动吧。,Chúng ta cùng khởi động nhé.,Technology,,Advanced,Low,verb - common verb
zh,VOCABULARY,气温,qìwēn,nhiệt độ không khí,我们谈谈这个气温吧。,Chúng ta nói về nhiệt độ không khí này nhé.,Weather,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,签订,qiāndìng,ký kết,你签订吗？,Bạn ký kết không?,Business,,Advanced,Low,verb - common verb
zh,VOCABULARY,前景,qiánjǐng,triển vọng,这个前景很重要。,Triển vọng này rất quan trọng.,Business,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,潜力,qiánlì,tiềm năng,这个潜力很重要。,Tiềm năng này rất quan trọng.,Work,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,强制,qiángzhì,cưỡng chế,我们一起强制吧。,Chúng ta cùng cưỡng chế nhé.,Society,,Advanced,Low,verb - common verb
zh,VOCABULARY,抢救,qiǎngjiù,cấp cứu,你抢救吗？,Bạn cấp cứu không?,Emergency,,Advanced,Low,verb - common verb
zh,VOCABULARY,亲戚,qīnqi,họ hàng,你喜欢这个亲戚吗？,Bạn thích họ hàng này không?,Family,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,勤劳,qínláo,cần lao,这个非常勤劳。,Cái này vô cùng cần lao.,Work,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,青少年,qīngshàonián,thanh thiếu niên,这个青少年很重要。,Thanh thiếu niên này rất quan trọng.,Society,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,清洁,qīngjié,sạch sẽ,这个很清洁。,Cái này rất sạch sẽ.,Home,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,情人,qíngrén,người yêu,你喜欢这个情人吗？,Bạn thích người yêu này không?,Relationship,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,区别,qūbié,sự khác biệt,这个区别很重要。,Sự khác biệt này rất quan trọng.,Daily Life,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,曲折,qūzhé,"quanh co, trắc trở",这个很曲折。,Cái này rất quanh co.,Daily Life,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,取得,qǔdé,đạt được,我想取得。,Tôi muốn đạt được.,Work,,Advanced,Low,verb - common verb
zh,VOCABULARY,全球,quánqiú,toàn cầu,我们谈谈这个全球吧。,Chúng ta nói về toàn cầu này nhé.,Society,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,缺口,quēkǒu,"khoảng trống, thiếu hụt",我们谈谈这个缺口吧。,Chúng ta nói về khoảng trống này nhé.,Business,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,确保,quèbǎo,đảm bảo,你确保吗？,Bạn đảm bảo không?,Work,,Advanced,Low,verb - common verb
zh,VOCABULARY,热门,rèmén,"hot, được ưa chuộng",这个很热门。,Cái này rất hot.,Media,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,人际,rénjì,giữa người với người,这个非常人际。,Cái này vô cùng giữa người với người.,Relationship,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,认可,rènkě,công nhận,我想认可。,Tôi muốn công nhận.,Work,,Advanced,Low,verb - common verb
zh,VOCABULARY,任意,rènyì,tùy ý,他任意来。,Anh ấy tùy ý đến.,Daily Life,,Advanced,Low,adverb - common adverb
zh,VOCABULARY,仍旧,réngjiù,vẫn như cũ,我仍旧去。,Tôi vẫn như cũ đi.,Daily Life,,Advanced,Low,adverb - common adverb
zh,VOCABULARY,日程表,rìchéngbiǎo,lịch trình,我们谈谈这个日程表吧。,Chúng ta nói về lịch trình này nhé.,Work,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,融洽,róngqià,hòa hợp,这个很融洽。,Cái này rất hòa hợp.,Relationship,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,入口,rùkǒu,lối vào,我们谈谈这个入口吧。,Chúng ta nói về lối vào này nhé.,Travel,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,色香味,sèxiāngwèi,sắc hương vị,你喜欢这个色香味吗？,Bạn thích sắc hương vị này không?,Food,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,商家,shāngjiā,người bán,这个商家很重要。,Người bán này rất quan trọng.,Business,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,商品,shāngpǐn,hàng hóa,这个商品很重要。,Hàng hóa này rất quan trọng.,Business,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,上级,shàngjí,cấp trên,我们谈谈这个上级吧。,Chúng ta nói về cấp trên này nhé.,Work,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,上司,shàngsi,sếp,我们谈谈这个上司吧。,Chúng ta nói về sếp này nhé.,Work,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,上瘾,shàngyǐn,nghiện,我们一起上瘾吧。,Chúng ta cùng nghiện nhé.,Health,,Advanced,Low,verb - common verb
zh,VOCABULARY,烧烤,shāokǎo,đồ nướng,这个烧烤很重要。,Đồ nướng này rất quan trọng.,Food,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,社区,shèqū,khu dân cư,这个社区很重要。,Khu dân cư này rất quan trọng.,Society,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,社交,shèjiāo,giao tiếp xã hội,这个社交很重要。,Giao tiếp xã hội này rất quan trọng.,Social,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,申报,shēnbào,khai báo,你申报吗？,Bạn khai báo không?,Travel,,Advanced,Low,verb - common verb
zh,VOCABULARY,身高,shēngāo,chiều cao,我们谈谈这个身高吧。,Chúng ta nói về chiều cao này nhé.,Health,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,深夜,shēnyè,đêm khuya,我们谈谈这个深夜吧。,Chúng ta nói về đêm khuya này nhé.,Time,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,审查,shěnchá,thẩm tra,你审查吗？,Bạn thẩm tra không?,Society,,Advanced,Low,verb - common verb
zh,VOCABULARY,生计,shēngjì,kế sinh nhai,我们谈谈这个生计吧。,Chúng ta nói về kế sinh nhai này nhé.,Daily Life,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,生态,shēngtài,sinh thái,我们谈谈这个生态吧。,Chúng ta nói về sinh thái này nhé.,Environment,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,省份,shěngfèn,tỉnh,这个省份很重要。,Tỉnh này rất quan trọng.,Society,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,剩余,shèngyú,còn dư,我们一起剩余吧。,Chúng ta cùng còn dư nhé.,Daily Life,,Advanced,Low,verb - common verb
zh,VOCABULARY,失败,shībài,thất bại,我想失败。,Tôi muốn thất bại.,Work,,Advanced,Low,verb - common verb
zh,VOCABULARY,施工,shīgōng,thi công,你施工吗？,Bạn thi công không?,Work,,Advanced,Low,verb - common verb
zh,VOCABULARY,食品,shípǐn,thực phẩm,这个食品很重要。,Thực phẩm này rất quan trọng.,Food,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,食堂,shítáng,căng tin,你喜欢这个食堂吗？,Bạn thích căng tin này không?,Food,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,时段,shíduàn,khung giờ,我们谈谈这个时段吧。,Chúng ta nói về khung giờ này nhé.,Time,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,实施,shíshī,thực thi,你实施吗？,Bạn thực thi không?,Work,,Advanced,Low,verb - common verb
zh,VOCABULARY,实体,shítǐ,thực thể,这个实体很重要。,Thực thể này rất quan trọng.,Business,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,收费,shōufèi,thu phí,我想收费。,Tôi muốn thu phí.,Service,,Advanced,Low,verb - common verb
zh,VOCABULARY,手段,shǒuduàn,"thủ đoạn, biện pháp",你喜欢这个手段吗？,Bạn thích thủ đoạn này không?,Problem Solving,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,手机壳,shǒujīké,ốp điện thoại,你喜欢这个手机壳吗？,Bạn thích ốp điện thoại này không?,Technology,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,授课,shòukè,giảng dạy,我想授课。,Tôi muốn giảng dạy.,Education,,Advanced,Low,verb - common verb
zh,VOCABULARY,书法,shūfǎ,thư pháp,你喜欢这个书法吗？,Bạn thích thư pháp này không?,Culture,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,双向,shuāngxiàng,hai chiều,这个很双向。,Cái này rất hai chiều.,Communication,,Advanced,Low,adjective - common adjective
zh,VOCABULARY,水分,shuǐfèn,"độ ẩm, nước",这个水分很重要。,Độ ẩm này rất quan trọng.,Health,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,私下,sīxià,riêng tư,他私下来。,Anh ấy riêng tư đến.,Communication,,Advanced,Low,adverb - common adverb
zh,VOCABULARY,素质,sùzhì,tố chất,这个素质很重要。,Tố chất này rất quan trọng.,Education,,Advanced,Low,noun - everyday noun
zh,VOCABULARY,随手,suíshǒu,tiện tay,他随手来。,Anh ấy tiện tay đến.,Daily Life,,Advanced,Low,adverb - common adverb
zh,VOCABULARY,特长,tècháng,sở trường,我们谈谈这个特长吧。,Chúng ta nói về sở trường này nhé.,Work,,Advanced,Low,noun - everyday noun
